A	B	Y	Z	coefficient
32	3	0	2	-41889399501746868894471373198940602292950520879616
32	2	3	0	-103220628302860023566679258738864445800053014880827488
32	2	2	1	15463132769985430249231930439229876325198337339341920
32	2	1	2	1923157560710156892359003019160999842071710571090688
32	2	0	3	-177851538330438057107837014469429117540118347970816
32	1	4	0	-3199479048776784464947708413909916597809563563443202032
32	1	3	1	765882866164060050809929906197696053197660686330056064
32	1	2	2	-30003059875655583196188222153329430305235900183490752
32	1	1	3	-2470659259794541790460453218522955352017889989457920
32	1	0	4	131713228292239005515466249907758017883674376179712
32	0	5	0	300252810080028476224483592352526632188470516780206240
32	0	4	1	-472164687728986368572035568162034445845790656571953792
32	0	3	2	171213843387654626295371078084701052404081797830047872
32	0	2	3	-23601122187026078085600405275102967169366110329100288
32	0	1	4	1363660453617590874846775563125223508263603185565696
32	0	0	5	-28193949042230898149969681650584859490283327565824
31	6	0	0	139435430775010974495433395678184465351967880192
31	5	1	0	346781499005175730513759843780203765403179185664
31	5	0	1	-147911703611942620424216518129728912908000245248
31	4	2	0	-539170160340759162671328233897156370134328010286208
31	4	1	1	62938795010850202402538203801458972412136597557248
31	4	0	2	-489791125438204051236727827065289484871623037952
31	3	3	0	-11089860322879180665265827590090041163972463386894592
31	3	2	1	1766594801395756961975744987701198508125824087509760
31	3	1	2	-19937096510630911101086262696625232449971508608000
31	3	0	3	-2816720721131355392496057265690184962325254272000
31	2	4	0	-10741407797866156828975434620537914461231661656509376
31	2	3	1	-14537050584419372124354658007325735815688156576263424
31	2	2	2	4663690571431483351802881066170568135816686982838016
31	2	1	3	-390020385233158072479364690767674105462951813984256
31	2	0	4	9893298041910330266968251750409126394743524200448
31	1	5	0	-299178664666355890638844155038025676006813559715128640
31	1	4	1	-117678735069740042548856399387085298640378241240513216
31	1	3	2	58552400972027199474306141130387913920348565427628032
31	1	2	3	-7239177342956772196730208830473825965127518535676928
31	1	1	4	358161645088552879372781204401102310077673297043456
31	1	0	5	-6449939262441655999533265253749258667032052711424
31	0	6	0	314366052402811255466571430593361083109865095056088320
31	0	5	1	-280846131141593038962984613661133814884896830221179136
31	0	4	2	87112184704842354853225995030486990907675165012993728
31	0	3	3	-12115626871172083490593865887708868215254993520005120
31	0	2	4	813693669004428027948252722902103535113144477540352
31	0	1	5	-25630607501332366648234192650969024609610893803520
31	0	0	6	303179986187791559438448137750033016249240993792
30	7	0	0	1098050909506044455683543432606644861752094720
30	6	1	0	159566830796246050339781611288770308301701566464
30	6	0	1	-10311170288524051408562944896046692603067514880
30	5	2	0	4276594344721248568931976839687561265218059607040
30	5	1	1	-598170853401986935318549934164058653878688223232
30	5	0	2	33183064224773787211618761654178537684089501696
30	4	3	0	-136396160600629134356777607243879563949683808156672
30	4	2	1	16205627059022094929429391493263355247113888705536
30	4	1	2	262777127005505154384152369503349810194823233536
30	4	0	3	-32050830630470508465166882689470674686486724608
30	3	4	0	-4130296280766280501361742119813841958228586776988160
30	3	3	1	681572678838379987871435748628116263605000804362240
30	3	2	2	-12006978287750815811521917297966757495904169916416
30	3	1	3	-1347925634392427823521259231778130189278286168064
30	3	0	4	27454569624477237545770482407020364022143729664
30	2	5	0	374816380468947258703877686737820609355903873177088
30	2	4	1	-7534401367762568911975792902610672616606422260122112
30	2	3	2	2087716341755344087814029040757073741246608245692416
30	2	2	3	-190049198075400166215025081713131978810588531672064
30	2	1	4	6842490300268600102871261934942714485299306512384
30	2	0	5	-81383403845212582343849321460947936466225758208
30	1	6	0	123575143149499736800415815945655335429001065861540608
30	1	5	1	-125200512138990603099960776884048768497732680392750080
30	1	4	2	32797501166837317241780405669659166848600813708729344
30	1	3	3	-3654958032134848266853846677392160374961427614793728
30	1	2	4	199502943648289633040393294177042824947185185234944
30	1	1	5	-5333075064221978090098319872732064201468921610240
30	1	0	6	57721046447299491950553744458211468526027014144
30	0	7	0	74756907873662001776954012887818133472561155159941120
30	0	6	1	-65103848679684595507499316836082599884991760526426752
30	0	5	2	20178590606508147593256676541141363935434949651537920
30	0	4	3	-2867988886210030661469542862898088290049698788925440
30	0	3	4	201831667222118703336958459294810915376587345723392
30	0	2	5	-6900700109656903240880375411986614156973835010048
30	0	1	6	93467807597138257366323878469771331784851193856
29	8	0	0	-3459523726709163934393064108609844576350208
29	7	1	0	-697906474092114866240755222267606407684096
29	7	0	1	28806990890723384120260770358720304208691200
29	6	2	0	38263767617434535108711014446425750490691743744
29	6	1	1	-1072122472107816996864710970459296581732540416
29	6	0	2	-100223444071456912774176166060064547918299136
29	5	3	0	1591246736275849117208111384983906315629160292352
29	5	2	1	-185045715259612213100617768496999704766615900160
29	5	1	2	6209025453113413633326458592845178404835016704
29	5	0	3	160147718763373074374122636794460339643351040
29	4	4	0	-14206073729456038612044082090547526656876658137088
29	4	3	1	1277458334136001739222176447739510876905197428736
29	4	2	2	135132264348782242165697206253936309403541561344
29	4	1	3	-5008072348058175236107645041924663226647183360
29	4	0	4	-271684082868938527795506293309973087518490624
29	3	5	0	-885150342922392300537548189155710873082155755096064
29	3	4	1	148602744067016264821040011330163410594010416078848
29	3	3	2	-4031399201521591472876168838015836089694203232256
29	3	2	3	-134168938846641404697689387910653728997484675072
29	3	1	4	-4019341204860547022766615780126934829191987200
29	3	0	5	467797556037787251803238870791319177423618048
29	2	6	0	-165458284765452293605009006941205798415583664926720
29	2	5	1	-1573893808734853806125131061969672251033643274706944
29	2	4	2	427234391275781810692316331642293764750847705075712
29	2	3	3	-38093245908718112952199554648961867813642532044800
29	2	2	4	1320804432260570365770631278047709664436512702464
29	2	1	5	-10092236839129728529353394635826817385047654400
29	2	0	6	-271618765138384893639511612075527180327419904
29	1	7	0	51231479583269478738770607477681199872355664666926080
29	1	6	1	-35616302050895521043146154671678667366095995860901888
29	1	5	2	8103496260315585187330101098045022674095466727518208
29	1	4	3	-845490425174496630122684352056840600264962081824768
29	1	3	4	45031601609705809568789506842550530194122167582720
29	1	2	5	-1213036103175826131983163068458990775809549369344
29	1	1	6	13493835474551780998521438354223415462063505408
29	0	8	0	9448416055777026093227329429249776430236388346112000
29	0	7	1	-8486997521167591699785108372867525763526552199398400
29	0	6	2	2661685142063657583087723323032859768107156279363584
29	0	5	3	-375798068883655520995990627527437142252119421861888
29	0	4	4	25705467768155810642022093952963507935742214995968
29	0	3	5	-826225906907190411626220644341091019161160056832
29	0	2	6	9851803787283126684265773620582456650817470464
28	7	2	0	-17431441141666300798765284287949159945658368
28	6	3	0	3287662987351271837659237933769514993404239872
28	6	2	1	39050201922064682812334129440815488654819328
28	5	4	0	236210797392264362049114695990406433632227966976
28	5	3	1	-19232197886766183293023311872321584208471900160
28	5	2	2	237811403773511401704622375282098633212608512
28	4	5	0	22537938642235010337046578876829292325331857408
28	4	4	1	-74413530872351093596171560409671657722482618368
28	4	3	2	18135118726090815442885661850872480039107952640
28	4	2	3	-296771637416949035931725201597298824654585856
28	3	6	0	-116683517026150234681399842875052461452189126133760
28	3	5	1	18808238695831685420518003886221670138027408818176
28	3	4	2	-590249857402279230346856260661606539153858805760
28	3	3	3	-2573774664850151937718061129194902726677299200
28	3	2	4	-357858281594497787622628932898759936342818816
28	2	7	0	-126314887665088426922336299952861304155045887242240
28	2	6	1	-176939081481701658559943961186389714918648699486208
28	2	5	2	47171659377907197116650855579971876899258909786112
28	2	4	3	-3730263406399734521280142402730233580413390848000
28	2	3	4	102367970643220484646849367779565115068505456640
28	2	2	5	-405749212167199820574136652492837696422281216
28	1	8	0	9552382780369281034521583490906510690979076256010240
28	1	7	1	-5663200943104551140659692017140922821507770087260160
28	1	6	2	1145219069857080743468140233322339650032068131545088
28	1	5	3	-106593356706818886576518118327726249661913434816512
28	1	4	4	4940953860667682941835701438363737257646341455872
28	1	3	5	-107590958112284443709623809573148619564668157952
28	1	2	6	780552795761190828419465235337245176048123904
28	0	9	0	674507805637078732194504180341897380862328504115200
28	0	8	1	-656964671215763429344979002244398177297324195338240
28	0	7	2	210346615767432883070041664960828528381110937518080
28	0	6	3	-28715670806037258793920199213674276020009842311168
28	0	5	4	1787635350646155058481034116953190244714745233408
28	0	4	5	-47917312855953224187365295242373377406253596672
28	0	3	6	402453493637283165648474047799333283900686336
27	6	4	0	93327593908527669652882251588650244986044416
27	5	5	0	16007954303662070315134634487407296171185684480
27	5	4	1	-668502775067855053566140484501556096114212864
27	4	6	0	130433480954602128361080856390354192087054368768
27	4	5	1	-15362624899739331164717490238797435417275203584
27	4	4	2	770779035066902859332072510905279693056245760
27	3	7	0	-9616468144435425249490581689250774280340910489600
27	3	6	1	1370522308527574044515333028437769918113399930880
27	3	5	2	-38707901338318087962302750313824850651999043584
27	3	4	3	100972808231198085485120293328200992821673984
27	2	8	0	-24773709876706733930621465595870754720869614714880
27	2	7	1	-11145969366223489244806237599441279094248314880000
27	2	6	2	2897670128066467616358256111802646281437825990656
27	2	5	3	-177870442953250338465369584124148174666210344960
27	2	4	4	2808833087994065106990873633828755008449675264
27	1	9	0	1104572764670710126666859526718801430474410659225600
27	1	8	1	-568845506927537273467441321706749001661222891724800
27	1	7	2	98945154897134792379839553660408116249695041945600
27	1	6	3	-7604856432096714776425946979872404387118069121024
27	1	5	4	264575305719550273265242073805904744738933702656
27	1	4	5	-3325707698508093638904298134107855475900284928
27	0	10	0	21200017179268396452709879269017345867706100531200
27	0	9	1	-27525484606360849259342735360056930383343881830400
27	0	8	2	9559188518256509295866271973027575317933143080960
27	0	7	3	-1246897383111298379708222897596944725850715914240
27	0	6	4	65743033052041904416617815218307604268971982848
27	0	5	5	-1254229971096431256699912537732301306222608384
27	0	4	6	5118267392910825272317070823877520473718784
26	5	6	0	414174123837540032558650594046625446379159552
26	4	7	0	10311007189566469940054964680854252390272368640
26	4	6	1	-584665867558998585057805422941780459185766400
26	3	8	0	-482601467797808485177735913079087140095101665280
26	3	7	1	53389925405542029446254906536482159434059939840
26	3	6	2	-943997803327910181227485781453302263554703360
26	2	9	0	-2474237963535015838282625794499321792011938201600
26	2	8	1	-360166016578033819869671644453734800698575912960
26	2	7	2	92764125786478301852000317601898632751987425280
26	2	6	3	-3307005667849033479895080487062554556640788480
26	1	10	0	85172430077791846104377636694715313594805900410880
26	1	9	1	-37102630941348254161448737214712773368908649267200
26	1	8	2	5200312595305825372800916370463020368880311664640
26	1	7	3	-290254227763589437120177939222432163184902799360
26	1	6	4	5574989339159940744609263261413157452802949120
26	0	11	0	-519921526068032278944929624200966547821407436800
26	0	10	1	-254704949755044065667338214462844113008563322880
26	0	9	2	193128786008529783377185510852321531136109772800
26	0	8	3	-26346745510097921009537661572819818888871608320
26	0	7	4	1075604384727797050445640309282310166241607680
26	0	6	5	-10485731981684606623252526582140858427768832
25	4	8	0	260728809878727788088748044187665499662581760
25	3	9	0	-13460320306426202388849202051942957914066124800
25	3	8	1	862047105346011795143730119561405501793239040
25	2	10	0	-139669457476131214462003654595973544321696727040
25	2	9	1	-3777554230827346544770539338412315006959616000
25	2	8	2	1193219015912958718686028571373910138430423040
25	1	11	0	4421714670087535010917889980633141772581070438400
25	1	10	1	-1535098514780839116302738445907472854704959324160
25	1	9	2	153712840719119925190002624020564563896159436800
25	1	8	3	-4635016403472840306513499178748186918377226240
25	0	12	0	-71793415774671061162951962332865598084109107200
25	0	11	1	31357585015717812044676383053871674316188876800
25	0	10	2	-1829642636723260562069103233469047758086144000
25	0	9	3	-94312838984993903532891829337466040516608000
25	0	8	4	3618338264309503181593629986490875876474880
24	3	10	0	-159280975430304656689156271492873339326955520
24	2	11	0	-4275377513193062523350426212411421807945318400
24	2	10	1	41911640355125238099129769440647429630853120
24	1	12	0	149585595562123531977564390120549816859877376000
24	1	11	1	-36854203075733573751176119901566569768851865600
24	1	10	2	1972197553325582874567221339312013880098816000
24	0	13	0	-2136753583453924060935475026443491191373824000
24	0	12	1	1485615289493913409155708619725995693103513600
